date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
2_8,59.04974293059126,89.19699228791774,18.7942030848329,17.214961439588684,0.782223650385604,52.020899742930595,-1.6356555269922883,4.090411311053984,277.43744215938307,54.3375706940874,89196.64462724936,520000,
2_9,58.489832904884345,84.2015167095116,16.74444730077121,16.02195372750643,0.7760925449871465,58.71438303341903,-0.1939845758354759,1.0746143958868895,280.18455012853474,61.77304627249357,88962.49802056556,520000,
2_10,64.6133676092545,89.31093830334191,17.011246786632388,13.218701799485864,0.7967352185089975,64.22957583547559,-2.1945115681233935,-4.317017994858611,277.47232647814906,77.61021850899742,89727.69403598973,520000,
2_11,53.1944473007712,86.5077506426735,14.871259640102824,11.933316195372752,0.7554627249357327,62.872866323907466,-3.319421593830334,-1.212994858611825,276.0443958868895,70.99362467866325,90106.77841902315,520000,
2_12,53.541696658097685,89.00910025706942,15.73111825192802,13.578110539845758,0.7974035989717223,63.883663239074544,-3.166285347043702,0.9252185089974294,277.6662982005142,59.46951156812338,90278.01451156812,520000,
2_13,55.11717223650384,85.53593830334194,16.16073264781491,13.398946015424167,0.7994730077120821,57.3672236503856,-0.08240359897172234,5.712506426735218,281.79312339331614,56.65894601542416,89624.6546529563,520000,
2_14,52.0472236503856,73.92893316195372,12.515025706940872,12.579203084832903,0.7632776349614393,60.91769922879176,3.501889460154242,5.452634961439589,287.3041259640102,59.47822622107969,88950.37302056556,520000,
2_15,49.56272493573266,65.43071979434447,12.990886889460155,9.643907455012855,0.7118251928020566,58.33929305912595,2.243367609254499,-0.8989203084832904,286.1757712082262,61.27485861182518,89179.469781491,520000,
2_16,81.82308483290487,103.95069408740359,17.38678663239075,11.13511568123393,0.8281876606683805,58.10957583547557,-1.4488431876606687,0.6270179948586119,284.4493701799485,71.21356041131106,89378.62102827762,520000,
2_17,53.88614395886889,75.36435732647813,12.868110539845754,8.093470437017995,0.6851542416452442,68.21491002570696,0.5219665809768645,7.712904884318766,287.13776349614403,71.29003856041132,89013.7822236504,520000,
2_18,61.11643958868894,81.37571979434445,11.65931876606684,7.68280205655527,0.6891516709511567,76.92758354755783,1.1648714652956296,2.4745244215938307,285.6071208226221,66.99605398457585,89182.55627249356,520000,
2_19,41.67667095115682,59.25790488431876,11.639460154241645,7.9888431876606685,0.7205784061696657,61.33570694087403,-0.38992287917737795,1.6678534704370185,283.2522493573265,76.16546272493572,89288.34740359898,520000,
2_20,38.07787917737789,52.76678663239076,10.969344473007713,7.5106426735218506,0.7518251928020567,56.89588688946015,-0.8215167095115682,0.6199614395886892,282.88039845758357,75.31095115681232,89169.40160668378,520000,
2_21,25.925604113110534,40.28901028277636,11.53901028277635,7.254138817480721,0.7254498714652955,57.33098971722365,-3.528290488431877,-2.4232776349614396,278.12700514138817,86.80447300771208,89537.46832904886,520000,
2_22,17.27730077120823,29.94140102827764,13.15807197943445,7.3010411311054,0.7107969151670953,53.91688946015425,-2.577853470437018,-2.58327763496144,277.3464524421593,80.04503856041129,89743.20691516707,520000,
2_23,25.898084832904882,41.49583547557842,13.06298200514139,9.208200514138818,0.7344473007712082,57.293688946015415,1.0324550128534704,5.876838046272494,282.302146529563,66.12862467866324,89332.94867609254,520000,
2_24,27.046118251928018,44.24453727506427,13.29448586118252,8.904910025706942,0.7457069408740362,60.9338174807198,1.4515424164524429,-1.6731748071979433,283.59245501285346,64.80560411311055,89596.68551413882,520000,
2_25,37.07416452442159,57.938778920308486,14.93357326478149,8.526542416452445,0.7390359897172237,65.26182519280206,-3.0769537275064276,-0.8106940874035996,282.38736503856035,69.78134961439591,89839.5111439589,520000,
2_26,43.6312467866324,68.84120822622108,15.25721079691517,13.713701799485863,0.772287917737789,48.8475706940874,-1.3305141388174808,5.153419023136248,284.16677377892034,71.84188946015425,89435.6897429306,520000,
2_27,40.824948586118246,61.57588688946016,12.844280205655526,12.603380462724935,0.7202442159383035,52.875179948586116,3.1352442159383047,5.034948586118253,287.5221722365039,71.2251670951157,88900.6169280206,520000,
2_28,44.6523264781491,65.59177377892031,13.565694087403598,11.892455012853475,0.730912596401028,57.65948586118252,-0.6406812339331618,0.9756683804627252,287.1190231362468,66.28114395886888,89054.79647814909,520000,
3_1,35.022069408740364,53.66488431876608,11.504125964010283,11.22901028277635,0.608483290488432,73.01658097686375,2.2955655526992285,3.700141388174808,290.2612982005141,59.07539845758354,88720.46844473008,520000,
3_2,43.69015424164525,65.90142673521852,14.087352185089978,13.30727506426735,0.664421593830334,60.584318766066836,-0.9738303341902312,0.46679948586118264,287.49557840616967,70.28298200514139,88705.1279562982,520000,
3_3,34.28989717223651,53.46165809768636,9.328046272493571,8.855655526992287,0.5690231362467867,71.34082262210796,3.7407712082262212,5.804730077120823,291.8347557840617,54.7792030848329,88348.90714652957,520000,
3_4,34.379730077120826,53.54925449871465,10.55849614395887,10.101568123393317,0.5334447300771209,84.56633676092545,7.276568123393316,2.87793059125964,292.5287917737789,45.016246786632394,88480.72070694085,520000,
3_5,47.324228791773784,63.97933161953726,19.23949871465296,10.189408740359896,0.5875064267352184,58.5210025706941,-2.4942416452442155,-3.2696786632390746,282.385912596401,80.33266066838046,89357.93502570695,520000,
3_6,27.969447300771208,45.597390745501286,12.260334190231363,10.3840616966581,0.5954884318766067,50.0607326478149,-3.496516709511568,1.2123393316195377,280.89800771208223,88.67564267352186,89441.05565552697,520000,
3_7,26.398457583547557,41.15988431876607,16.016375321336763,11.824961439588689,0.6335732647814909,40.592840616966576,-1.3727377892030848,-3.7023393316195374,280.05439588688944,86.83471722365037,89664.17692802055,520000,
3_8,21.456683804627257,38.32311053984576,12.153213367609258,7.9641259640102815,0.4800642673521852,66.18912596401029,-2.54659383033419,-3.372879177377893,281.28592544987146,63.73296915167094,90025.39798200515,520000,
3_9,25.806735218508997,53.99542416452443,12.96401028277635,13.803984575835475,0.508007712082262,67.94249357326478,-2.39607969151671,2.751053984575836,282.3360668380463,51.492236503856034,89956.73928020567,520000,
3_10,30.750501285347053,56.92101542416453,11.91077120822622,14.474935732647815,0.520025706940874,73.05370179948588,-0.3652699228791774,6.988457583547557,285.07912596401025,45.5036118251928,89548.78295629821,520000,
3_11,42.069357326478155,62.82182519280205,11.605578406169663,11.27416452442159,0.5661311053984576,84.75038560411309,-0.6558997429305913,4.7227377892030855,286.24803341902316,54.18718508997431,89450.77829048844,520000,
3_12,49.39160668380463,69.84870179948587,9.802712082262213,12.063303341902309,0.5826221079691516,71.09467866323908,-0.36505141388174783,5.171928020565553,287.4557197943445,72.51204370179947,89271.17677377892,520000,
3_13,40.01478149100256,55.44521850899743,8.710012853470438,10.925154241645245,0.5776992287917738,67.31493573264781,1.5744858611825192,4.469048843187661,288.6057969151671,72.17550128534704,88971.57544987147,520000,
3_14,35.109910025706945,50.86575835475579,9.604408740359897,11.217390745501284,0.5651670951156814,72.69223650385604,1.0952185089974296,1.2057455012853469,288.70943444730085,69.7076735218509,88870.48357326476,520000,
3_15,35.10665809768638,56.52894601542417,9.284640102827764,14.160411311053982,0.5939588688946016,71.77957583547558,-0.46715938303341903,1.6342159383033423,290.0566323907455,63.00512853470435,88993.20507712083,520000,
3_16,43.73874035989718,67.91946015424165,12.711773778920307,16.835115681233933,0.6213881748071979,60.56831619537275,-4.723547557840616,3.684575835475578,287.50087403598974,80.796940874036,89187.65023136247,520000,
3_17,40.98688946015424,60.075308483290485,10.369871465295631,9.376863753213367,0.5747043701799487,68.81429305912597,0.33517994858611844,5.689074550128535,288.9554627249357,75.13679948586118,88898.91737789202,520000,
3_18,33.81556555269923,48.67154241645244,9.418071979434446,8.758971722365036,0.5316323907455013,65.23778920308484,1.8469537275064265,1.4443573264781493,289.0699357326479,71.49219794344472,88992.16218508995,520000,
3_19,21.268637532133678,38.10034704370179,12.094730077120825,9.363303341902313,0.6098714652956296,59.639344473007704,-0.7741902313624681,-4.740578406169666,282.4751799485861,82.75730077120822,89266.58825192801,520000,
3_20,29.51893316195373,54.174138817480724,14.0306940874036,11.49526992287918,0.6997943444730078,64.829383033419,-2.5201928020565543,-1.4582519280205661,282.57726221079696,69.62966580976862,89546.16624678664,520000,
3_21,33.55784061696659,56.899794344473015,12.667262210796919,9.740784061696656,0.6140488431876606,62.723933161953724,-2.6455526992287917,0.5028406169665808,281.3210796915167,74.4393059125964,89696.8505784062,520000,
3_22,43.03592544987147,76.05011568123392,12.64754498714653,16.74934447300771,0.6813110539845759,59.55014138817481,-0.1764781491002571,2.87305912596401,285.4053984575836,57.506336760925436,89323.60511568123,520000,
3_23,45.432403598971725,79.56838046272495,11.948251928020563,15.437249357326476,0.6609511568123395,65.40307197943446,0.14194087403598987,6.945655526992289,287.884267352185,59.34294344473006,89165.87280205655,520000,
3_24,44.88219794344473,63.906709511568124,9.591452442159381,12.199190231362465,0.6265938303341904,68.40296915167094,0.2154884318766064,2.0067480719794344,287.21384318766064,75.73399742930592,89342.82204370182,520000,
3_25,40.11856041131105,57.30097686375322,11.260758354755783,10.130758354755782,0.6568894601542415,62.44733933161952,-1.737313624678663,-1.85401028277635,286.145616966581,84.74748071979432,89625.47487146531,520000,
3_26,34.88529562982006,53.48751928020566,10.665179948586118,11.629640102827764,0.6581362467866325,63.41398457583546,-1.6641259640102823,0.1535089974293061,286.0314910025707,85.92570694087405,89718.65485861182,520000,
3_27,38.80546272493572,59.65811053984576,10.804370179948585,14.910141388174809,0.663547557840617,55.57907455012853,-1.4919408740359899,-0.7611311053984575,286.8019665809768,83.45043701799486,89505.41781491,520000,
3_28,32.973059125964014,51.890347043701794,10.45953727506427,17.043264781491,0.7080334190231365,50.300565552699226,-1.290578406169666,1.2398071979434448,287.3623136246786,86.53808483290489,89119.32437017998,520000,
3_29,27.90212082262211,47.05101542416452,10.071323907455012,10.939267352185091,0.6311696658097685,68.25029562982006,-0.8951542416452443,-0.0378149100257069,288.5141002570694,74.98948586118252,89116.99348329047,520000,
3_30,33.08280205655527,53.84392030848329,11.5416323907455,11.120886889460154,0.5980077120822623,66.81151670951158,-3.583393316195373,1.8616966580976864,288.45964010282773,83.3989588688946,89313.09203084833,520000,
3_31,36.87987146529563,58.59461439588688,11.825886889460152,10.987095115681237,0.6418251928020565,62.16115681233934,-2.164293059125964,0.6661568123393315,288.54715938303343,87.21663239074547,89379.6995758355,520000,
4_1,30.686362467866328,50.7594087403599,11.497647814910025,10.56629820051414,0.6446272493573264,61.437737789203084,0.4343701799485862,-3.0259640102827765,288.9771850899743,82.44501285347044,89339.0735989717,520000,
4_2,39.117262210796916,62.09275064267352,10.503329048843188,11.944807197943442,0.622082262210797,70.33074550128535,1.0813239074550127,1.6774421593830338,291.90038560411307,66.11240359897174,89064.12649100258,520000,
4_3,39.67907455012853,61.35088688946016,8.07741645244216,12.208136246786633,0.5545758354755783,86.30746786632393,0.9487017994858612,4.391555269922879,294.02269922879185,60.583470437018,88891.35732647814,520000,
4_4,49.06376606683804,69.91512853470437,8.02353470437018,9.284241645244219,0.5527763496143958,82.44030848329051,-0.42592544987146574,6.003123393316196,293.5495244215939,66.30194087403599,88811.4089588689,520000,
4_5,31.42727506426735,45.380475578406156,9.747005141388174,7.176156812339332,0.4381105398457583,74.2069794344473,2.8194215938303335,-1.1528791773778924,288.2161311053985,74.72535989717225,89012.09776349617,520000,
4_6,27.077827763496142,49.33335475578407,8.983341902313624,6.749498714652957,0.3475835475578406,68.91632390745501,-3.1319922879177375,-6.89688946015424,280.9945758354756,75.96325192802057,90104.02205655529,520000,
4_7,33.49710796915167,70.57438303341902,8.47383033419023,9.298470437017995,0.3498329048843187,70.22830334190232,-1.6908226221079699,-0.6967223650385603,282.43847043701794,55.880655526992285,90236.65624678665,520000,
4_8,35.93645244215938,78.84087403598969,8.945321336760928,11.561259640102827,0.3850642673521851,73.92839331619538,1.3820822622107967,5.946902313624677,286.81764781491006,49.08262210796915,89541.64272493574,520000,
4_9,39.40694087403598,80.39413881748071,9.47426735218509,11.223187660668383,0.4454884318766069,83.78010282776351,1.0200899742930594,7.906773778920309,290.1358097686376,49.80203084832905,89040.81627249358,520000,
4_10,44.41800771208225,75.81534704370179,8.083316195372749,8.617390745501284,0.4675964010282777,95.43006426735218,1.8761696658097688,6.477056555269924,293.0195372750643,59.28987146529563,88737.57829048841,520000,
4_11,39.62817480719795,60.96182519280205,7.483200514138818,8.466465295629819,0.47516709511568117,81.02223650385602,1.5074164524421594,4.860616966580977,293.77750642673516,66.06453727506425,88614.46867609257,520000,
4_12,34.27151670951157,48.13654241645246,7.408007712082263,7.870141388174806,0.45593830334190233,81.82487146529562,4.145989717223651,6.174820051413882,296.57358611825197,51.04584832904885,88352.51739074552,520000,
4_13,33.045089974293056,46.23359897172238,8.850462724935731,8.350192802056556,0.46498714652956297,79.53262210796916,4.871683804627249,-0.9603341902313621,291.94056555269924,64.3458354755784,88761.18690231362,520000,
4_14,18.907712082262208,35.06974293059126,10.122210796915166,7.776362467866323,0.39497429305912596,62.82419023136247,0.001953727506426542,-6.317493573264781,283.1908354755784,81.54017994858611,89523.45776349615,520000,
4_15,30.097082262210794,51.77276349614395,9.483393316195373,7.099691516709513,0.3715938303341902,71.65696658097687,-1.9509254498714652,-2.068676092544987,283.83012853470444,71.31947300771208,89602.22787917737,520000,
4_16,32.20862467866324,55.67030848329049,8.928946015424165,9.820616966580978,0.4032390745501285,74.43841902313625,-1.5273136246786634,0.04203084832904876,286.8730077120822,65.17970437017995,89533.59088688945,520000,
4_17,33.29214652956298,58.36185089974293,9.642506426735219,14.893496143958869,0.44564267352185083,76.31978149100256,-0.13760925449871475,5.099190231362468,289.9727377892031,55.372686375321344,89436.38649100254,520000,
4_18,32.086388174807205,58.0406940874036,9.735758354755784,13.601915167095115,0.4347300771208225,83.12460154241647,-0.03203084832904893,5.711632390745501,291.3151413881748,49.059614395886875,89216.96781491002,520000,
4_19,38.165475578406166,64.89973007712082,9.722210796915167,8.821516709511569,0.4901285347043702,91.20780205655525,-0.22398457583547562,7.702647814910027,291.21510282776353,63.00249357326477,88914.9770051414,520000,
4_20,32.51535989717224,46.36922879177378,7.244562982005141,7.148573264781492,0.437159383033419,82.04692802056556,1.8537532133676093,8.108521850899743,293.9666966580977,65.71035989717224,88607.49836760927,520000,
4_21,30.170257069408738,45.51993573264781,6.713573264781491,8.222442159383032,0.4278534704370181,80.12248071979435,2.270167095115681,5.284858611825195,294.9687275064267,64.03908740359898,88523.34683804626,520000,
4_22,27.671439588688944,41.25497429305912,7.255488431876606,7.922840616966583,0.46392030848329047,79.849588688946,2.182185089974293,1.7255784061696657,294.78726221079694,68.3020822622108,88510.32042416453,520000,
4_23,34.45969151670951,55.643920308483295,14.244241645244216,10.156735218508999,0.5348200514138818,69.95224935732647,-2.9053856041131105,-2.6474550128534706,290.76731362467865,86.87778920308482,88852.75705655526,520000,
4_24,23.155989717223658,37.77655526992289,10.945758354755785,7.42491002570694,0.48471722365038566,66.77884318766068,-3.9500771208226224,-1.5104241645244214,287.07970437017997,90.92371465295629,89314.27802056557,520000,
4_25,23.09133676092545,37.491799485861186,10.123637532133674,7.5486118251928005,0.5030591259640103,55.401439588688945,-2.0548843187660664,-1.0639203084832904,286.5726349614395,90.14543701799484,89364.97685089972,520000,
4_26,24.803264781491006,40.3556940874036,9.877532133676091,8.327660668380464,0.5162596401028277,56.51448586118251,-0.9024421593830334,-1.3710025706940874,287.91471722365037,84.24929305912599,89334.91615681232,520000,
4_27,30.2306940874036,50.25377892030847,11.018933161953731,10.025591259640102,0.5048843187660669,66.59703084832904,-1.1498457583547557,-1.5329434447300772,289.8624678663238,72.53834190231362,89551.08582262209,520000,
4_28,31.653663239074547,53.148303341902306,10.421066838046276,11.263136246786633,0.526503856041131,68.63601542416453,-0.1591259640102827,5.0584190231362465,292.19410025706935,68.80591259640103,89222.79958868894,520000,
4_29,33.568264781491,51.63358611825194,9.03884318766067,9.401850899742932,0.5511568123393314,80.76293059125963,1.69547557840617,2.273380462724936,293.5773650385604,71.87259640102828,88929.91010282778,520000,
4_30,34.156401028277635,50.74551413881749,7.386825192802058,9.672390745501286,0.5048714652956298,78.68875321336762,0.8232133676092545,2.9005526992287916,293.9957197943445,71.923264781491,88887.64937017992,520000,
5_1,31.964511568123395,47.929100257069415,8.411439588688944,7.824280205655525,0.4970437017994858,91.6992030848329,1.4059125964010284,-0.5753213367609253,294.6301413881748,69.71307197943443,89008.40172236504,520000,
5_2,33.01092544987146,51.18487146529562,11.260077120822624,7.1426992287917725,0.47258354755784054,85.3882519280206,-1.80892030848329,-4.608946015424164,291.6432904884319,75.48223650385604,89444.60173521849,520000,
5_3,35.55446015424165,58.32393316195373,13.47014138817481,10.619203084832902,0.6060411311053985,61.89970437017993,-4.365719794344474,0.14290488431876625,289.9788174807198,87.23676092544987,89586.84397172238,520000,
5_4,25.389344473007707,44.6961825192802,11.039588688946017,8.36168380462725,0.5381748071979435,59.583701799485866,-1.561259640102828,6.106799485861182,291.1046401028277,86.9107969151671,89163.45428020565,520000,
5_5,18.289293059125963,28.54650385604113,7.103894601542416,5.862480719794343,0.33533419023136235,62.25529562982005,3.3605141388174795,8.853187660668379,295.13091259640095,73.08823907455012,88788.41708226223,520000,
5_6,23.06251928020566,37.095115681233935,7.206503856041131,6.2756555269922885,0.3712467866323908,69.29415167095114,3.7820051413881752,0.49082262210796934,293.3338688946015,69.2671850899743,88780.81636246787,520000,
5_7,29.730192802056553,48.94209511568123,12.75637532133676,9.318688946015426,0.4286760925449871,77.65812339331619,-2.1976478149100256,-1.4275706940874044,291.30379177377887,71.9252827763496,88778.91462724937,520000,
5_8,35.108251928020564,55.15539845758355,10.967365038560414,8.495192802056557,0.4818894601542415,70.65025706940875,-4.663020565552699,1.438226221079692,290.07210796915166,83.16362467866323,88935.58929305912,520000,
5_9,26.730218508997428,39.983804627249356,10.456195372750644,6.987223650385604,0.47984575835475585,75.45928020565552,-5.282814910025709,0.309717223650386,288.4955912596401,90.74597686375321,89215.61402313625,520000,
5_10,24.87818766066838,39.19784061696658,9.45449871465296,7.846658097686373,0.48988431876606675,60.74281491002572,-2.5614781491002576,3.7189331619537276,290.61266066838044,88.64478149100258,89180.76476863754,520000,
5_11,23.562017994858607,38.31935732647814,9.414113110539846,7.5220179948586114,0.5504241645244216,58.19852185089976,0.8668637532133677,1.6288817480719795,293.1207326478149,80.78823907455013,89002.20452442161,520000,
5_12,26.056375321336763,42.52817480719795,8.715526992287918,7.728354755784061,0.530025706940874,71.6223264781491,0.09508997429305922,-2.9017609254498713,292.2639717223651,76.98946015424164,89065.42033419022,520000,
5_13,33.27236503856041,53.03137532133675,9.232737789203085,10.39478149100257,0.5532133676092545,77.39201799485862,0.7908226221079692,1.8488946015424166,294.1774421593831,67.82370179948586,88993.3381748072,520000,
5_14,22.75575835475578,35.40233933161953,7.287249357326478,8.219408740359897,0.4051542416452442,78.64631105398458,3.378688946015424,7.345938303341903,296.5073264781491,62.34185089974293,88568.20811053985,520000,
5_15,20.101812339331623,30.603316195372752,7.446452442159383,6.8603727506426715,0.3180591259640103,85.69127249357327,4.735064267352185,8.956889460154239,298.0090231362468,48.83796915167095,88206.05601542415,520000,
5_16,21.65692802056555,32.72206940874036,7.025449871465294,7.2050514138817485,0.3400257069408741,86.55519280205657,3.556028277634962,8.220784061696657,298.89375321336763,49.223264781491,88216.00413881749,520000,
5_17,25.593856041131104,36.73371465295629,6.584755784061697,6.288843187660669,0.35751928020565554,89.66078406169666,2.6120179948586117,4.826902313624679,298.2638688946015,56.46970437017995,88391.43722365038,520000,
5_18,28.30115681233933,42.70422879177378,11.207789203084836,9.226143958868896,0.4151928020565553,85.17451156812339,1.4580976863753214,3.030629820051414,296.9798714652956,66.67113110539844,88499.2455269923,520000,
5_19,27.02474293059126,41.61350899742931,6.21073264781491,7.126336760925451,0.38645244215938307,82.18542416452442,1.0018637532133676,5.469023136246786,297.57512853470433,64.34658097686375,88516.26475578405,520000,
5_20,23.278226221079688,35.57722365038561,6.061259640102828,6.261992287917738,0.3763239074550127,84.30813624678662,0.9672750642673524,6.017802056555271,297.79491002570694,64.63344473007712,88591.72263496145,520000,
5_21,22.392673521850895,35.175025706940865,6.382904884318767,5.401580976863754,0.35631105398457585,82.34512853470437,0.40137532133676096,6.8710411311053985,297.80449871465294,65.91516709511568,88675.30254498713,520000,
5_22,20.58669665809768,32.8591645244216,7.857313624678663,5.940372750642673,0.3702956298200514,68.18056555269924,2.4991516709511554,-2.0079177377892035,291.3553341902314,81.47789203084832,89180.39686375321,520000,
5_23,25.21503856041131,42.797879177377894,8.644048843187663,6.5701413881748065,0.37988431876606676,67.16402313624677,-0.5362596401028281,1.2008997429305914,290.04521850899744,80.11901028277636,89126.66370179948,520000,
5_24,21.772146529562985,35.72488431876607,7.246478149100256,5.634061696658097,0.36015424164524423,73.75125964010283,2.4545372750642676,8.940501285347045,296.72778920308497,70.73365038560412,88462.6317737789,520000,
5_25,23.041940874035987,34.556182519280206,6.142210796915167,5.837197943444732,0.3606812339331619,77.11669665809768,3.4624550128534706,5.53314910025707,297.7007840616966,65.57066838046273,88273.1566452442,520000,
5_26,29.048200514138816,43.10854755784062,8.518830334190232,8.751658097686377,0.46677377892030847,69.15724935732646,2.211272493573265,-3.3774550128534706,293.0636632390745,82.00294344473005,88790.21349614394,520000,
5_27,26.619485861182522,46.4945501285347,8.969884318766066,7.115501285347044,0.35417737789203085,68.7747557840617,1.610938303341902,-6.451735218508998,288.85633676092544,81.68362467866324,89270.54341902315,520000,
5_28,38.53230077120824,75.8238946015424,8.605282776349615,10.011143958868894,0.4501413881748072,74.7201028277635,0.5663496143958869,0.2616838046272495,292.4074807197943,67.25557840616966,89028.96381748073,520000,
5_29,30.45379177377892,58.179305912596405,7.604935732647815,8.943046272493573,0.450809768637532,64.93318766066835,-0.5749871465295628,3.2024293059125966,294.58464010282773,76.4604498714653,88902.71411311055,520000,
5_30,28.05344473007712,48.5126735218509,8.740989717223652,7.08793059125964,0.4237789203084833,73.70186375321336,-0.11755784061696675,-0.5322750642673523,293.51275064267355,81.69872750642674,88970.7600385604,520000,
5_31,24.795154241645246,39.86091259640102,9.515976863753215,7.5076349614395905,0.46041131105398453,71.4642030848329,-2.6844087403598973,-2.4413367609254495,289.82951156812334,92.4371593830334,89230.48257069408,520000,
6_1,20.547570694087412,34.87119537275065,9.919730077120823,7.158508997429307,0.4942544987146528,61.961786632390755,-2.838496143958869,-0.783778920308483,289.83586118251924,91.41419023136248,89204.46539845757,520000,
6_2,20.808007712082258,34.651889460154244,9.521876606683804,7.343933161953726,0.5270051413881749,59.23782776349613,-1.4916838046272496,-1.5955141388174807,290.5567609254498,88.8174293059126,89188.81853470436,520000,
6_3,27.044061696658094,43.06538560411311,8.319164524421595,8.142197943444732,0.5398714652956298,55.87940874035989,-1.3577377892030849,0.36988431876606676,291.99145244215947,86.23713367609254,88929.89159383035,520000,
6_4,21.76701799485861,37.61105398457583,9.203046272493573,7.719190231362469,0.5243958868894601,69.54353470437019,-1.6646915167095115,-3.766786632390745,290.7839845758354,90.81059125964009,89028.73473007712,520000,
6_5,29.204203084832912,47.115976863753204,9.003598971722365,9.118958868894602,0.4775964010282776,81.06422879177379,-1.3314267352185087,-1.831645244215938,292.30880462724934,70.55880462724934,89005.37298200514,520000,
6_6,32.2066323907455,54.95458868894601,8.515732647814911,11.57322622107969,0.47070694087403586,87.46001285347046,-2.033521850899742,-0.9729048843187663,294.40597686375315,57.94199228791774,88852.66866323906,520000,
6_7,31.654640102827774,54.84222365038562,8.553753213367608,11.313470437017994,0.4525964010282776,92.85458868894604,-2.326619537275064,-1.6900257069408737,295.0521208226221,58.11323907455013,88788.98235218509,520000,
6_8,30.355899742930593,50.49065552699229,8.44448586118252,9.388110539845758,0.437904884318766,87.67313624678663,-0.632699228791774,-2.988033419023136,294.0471850899742,68.14095115681233,88620.61006426736,520000,
6_9,26.556105398457586,40.69677377892031,8.411593830334189,6.6991902313624685,0.40393316195372764,92.50035989717225,0.8299228791773777,-3.82388174807198,293.2304241645245,69.24325192802056,88562.55926735216,520000,
6_10,32.33699228791774,52.21854755784061,9.279948586118254,9.7247557840617,0.4531876606683804,88.69598971722363,-1.5837789203084833,0.6499228791773781,294.8486760925451,67.49741645244217,88542.43694087403,520000,
6_11,32.73577120822622,52.82764781491003,9.000295629820053,11.70763496143959,0.5144987146529562,65.13895886889463,-1.9900000000000007,4.177879177377891,294.8197814910026,80.58200514138817,88363.83683804625,520000,
6_12,20.264344473007714,32.75048843187661,9.062814910025706,7.112737789203084,0.45996143958868885,75.80719794344473,-2.319717223650385,-0.3103470437017997,291.7236375321336,89.11312339331619,88232.53850899744,520000,
6_13,25.091786632390754,38.667455012853466,7.761452442159382,7.255591259640101,0.43699228791773775,69.34267352185087,-1.2191388174807196,-1.7507840616966581,292.88267352185085,80.65412596401026,88174.88246786632,520000,
6_14,25.60384318766067,40.6268766066838,7.244575835475578,7.191876606683805,0.42114395886889466,73.94884318766069,-1.4828663239074549,-2.5744858611825197,294.0844473007712,73.33575835475578,88317.58253213367,520000,
6_15,31.996118251928017,49.55100257069409,9.966992287917739,8.833688946015425,0.4543830334190231,78.21872750642672,-2.5258740359897165,0.12694087403599008,293.14475578406166,75.61075835475579,88557.17793059124,520000,
6_16,33.56269922879178,54.61003856041132,8.591323907455015,9.970578406169665,0.4700899742930592,73.57303341902315,-1.8908097686375325,3.681491002570694,294.6086632390745,76.41759640102828,88494.35719794345,520000,
6_17,40.64710796915167,52.79245501285349,11.797827763496144,6.241118251928021,0.3944987146529562,80.19219794344473,-1.1024293059125965,5.120694087403598,295.9846272493573,79.84925449871466,88334.2183419023,520000,
6_18,23.06462724935733,36.94830334190232,7.038110539845758,5.346041131105398,0.4119408740359898,72.61199228791772,0.2727892030848328,5.821838046272495,297.0858997429306,78.45904884318767,88096.43307197944,520000,
6_19,20.91293059125964,35.011169665809774,6.838611825192802,6.114280205655528,0.49377892030848325,68.90359897172236,0.9480077120822623,0.7549742930591261,296.8650642673522,82.07046272493571,88195.66492287915,520000,
6_20,21.708907455012852,35.74088688946015,7.767403598971723,7.189318766066838,0.49160668380462724,71.09636246786631,-1.5530976863753214,-0.16273778920308474,296.00395886889464,87.10955012853472,88434.72244215936,520000,
6_21,20.523573264781486,32.93811053984576,7.781233933161953,7.455308483290489,0.4933933161953728,59.51245501285347,-2.5594858611825195,1.907107969151671,295.99658097686364,86.37051413881748,88436.98772493572,520000,
6_22,16.06870179948586,26.858778920308485,7.544190231362468,7.00529562982005,0.5065167095115681,56.44080976863753,-1.8830462724935733,0.7517223650385606,295.94451156812335,88.11969151670951,88341.72334190231,520000,
6_23,17.38577120822622,28.007699228791775,7.1367737789203085,6.270398457583547,0.4942802056555272,58.58316195372752,-1.4529305912596402,0.7813367609254499,295.6108097686376,89.24046272493571,88279.02500000001,520000,
6_24,12.187133676092547,21.50928020565552,5.684460154241646,6.477673521850899,0.4176606683804626,47.90787917737788,-2.3025449871465296,3.7046143958868893,295.59555269922873,88.33588688946017,88279.75262210799,520000,
6_25,9.685591259640105,17.599395886889457,5.9923778920308495,5.661928020565552,0.3298457583547557,47.54772493573265,-2.2952313624678666,7.05474293059126,295.8194087403599,84.03248071979435,88354.51335475579,520000,
6_26,9.565141388174807,17.690668380462725,5.740437017994859,5.330179948586117,0.31043701799485846,49.75032133676094,-1.1212339331619534,6.840822622107969,296.0304498714653,80.7427120822622,88579.27548843187,520000,
6_27,9.707647814910025,18.796645244215938,5.49452442159383,5.368984575835475,0.30494858611825193,49.383071979434455,0.7400899742930591,6.628444730077122,296.4192287917738,78.15287917737791,88674.12394601542,520000,
